No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,year_month,date,Air Quality
164,2013,3,7,0,211.0,287.0,79.0,173.0,2000.0,10.0,13.4,997.9,0.1,0.0,NNE,1.5,Aotizhongxin,2013-3,2013-03-07,Poor
165,2013,3,7,0,227.0,298.0,99.0,207.0,2000.0,84.0,11.8,997.7,0.1,0.0,NE,1.5,Aotizhongxin,2013-3,2013-03-07,Poor
166,2013,3,7,0,282.0,377.0,114.0,213.0,2000.0,84.0,9.2,997.9,0.1,0.0,NNE,1.4,Aotizhongxin,2013-3,2013-03-07,Poor
167,2013,3,7,0,363.0,452.0,126.0,210.0,2000.0,84.0,7.5,998.3,0.1,0.0,NE,1.3,Aotizhongxin,2013-3,2013-03-07,Poor
168,2013,3,7,0,376.0,426.0,128.0,209.0,2000.0,84.0,6.6,998.4,0.1,0.0,E,0.1,Aotizhongxin,2013-3,2013-03-07,Poor
169,2013,3,8,0,344.0,389.0,107.0,195.0,2000.0,84.0,4.1,998.2,0.1,0.0,ESE,0.0,Aotizhongxin,2013-3,2013-03-08,Poor
170,2013,3,8,0,339.0,370.0,90.0,177.0,2000.0,84.0,3.3,998.5,0.1,0.0,N,0.9,Aotizhongxin,2013-3,2013-03-08,Poor
171,2013,3,8,0,339.0,400.0,0.1,162.0,2000.0,84.0,2.5,998.2,0.1,0.0,SW,0.8,Aotizhongxin,2013-3,2013-03-08,Poor
172,2013,3,8,0,324.0,373.0,71.0,154.0,0.1,84.0,1.8,997.9,0.1,0.0,N,0.0,Aotizhongxin,2013-3,2013-03-08,Poor
173,2013,3,8,0,322.0,345.0,62.0,0.1,2000.0,84.0,1.3,998.5,0.1,0.0,W,1.0,Aotizhongxin,2013-3,2013-03-08,Poor
174,2013,3,8,0,315.0,346.0,47.0,144.0,2000.0,84.0,1.4,999.0,0.1,0.0,SW,0.8,Aotizhongxin,2013-3,2013-03-08,Poor
175,2013,3,8,0,310.0,327.0,45.0,146.0,2000.0,84.0,1.1,999.7,0.1,0.0,WSW,0.8,Aotizhongxin,2013-3,2013-03-08,Poor
176,2013,3,8,0,309.0,318.0,44.0,145.0,2000.0,84.0,5.7,1000.4,0.5,0.0,NNE,1.0,Aotizhongxin,2013-3,2013-03-08,Poor
177,2013,3,8,0,310.0,337.0,88.0,137.0,2000.0,84.0,10.9,1000.8,1.4,0.0,SE,0.7,Aotizhongxin,2013-3,2013-03-08,Poor
178,2013,3,8,0,326.0,371.0,144.0,149.0,2000.0,84.0,16.9,1001.1,0.1,0.0,E,1.0,Aotizhongxin,2013-3,2013-03-08,Poor
179,2013,3,8,0,326.0,844.0,125.9496,179.2269,0.1,84.0,19.1,1000.9,0.1,0.0,SSW,1.9,Aotizhongxin,2013-3,2013-03-08,Poor
180,2013,3,8,0,219.0,362.0,83.0,160.0,2000.0,84.0,20.5,1000.5,0.1,0.0,SSW,4.4,Aotizhongxin,2013-3,2013-03-08,Poor
181,2013,3,8,0,104.0,194.0,37.0,101.0,1399.0,84.0,21.7,999.4,0.1,0.0,S,3.0,Aotizhongxin,2013-3,2013-03-08,Poor
182,2013,3,8,0,121.0,225.0,40.0,96.0,1300.0,84.0,22.5,998.2,0.1,0.0,S,3.3,Aotizhongxin,2013-3,2013-03-08,Poor
183,2013,3,8,0,184.0,348.0,49.0,104.0,1800.0,84.0,17.4,998.3,1.4,0.0,ESE,4.5,Aotizhongxin,2013-3,2013-03-08,Poor
184,2013,3,8,0,330.0,508.0,102.0,139.0,2000.0,84.0,13.9,999.5,1.2,0.0,ESE,2.7,Aotizhongxin,2013-3,2013-03-08,Poor
185,2013,3,8,0,172.0,284.0,84.0,84.0,1700.0,84.0,11.9,1000.2,0.1,0.0,ESE,2.6,Aotizhongxin,2013-3,2013-03-08,Poor
186,2013,3,8,0,114.0,181.0,68.0,68.0,1100.0,68.0,10.3,999.9,0.1,0.0,SE,2.8,Aotizhongxin,2013-3,2013-03-08,Poor
187,2013,3,8,0,82.0,128.0,55.0,63.0,900.0,68.0,9.3,1000.6,0.1,0.0,S,1.4,Aotizhongxin,2013-3,2013-03-08,Poor
188,2013,3,8,0,84.0,123.0,46.0,73.0,1100.0,68.0,8.0,1000.5,0.1,0.0,NE,0.8,Aotizhongxin,2013-3,2013-03-08,Poor
189,2013,3,8,0,91.0,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,0.1,0.0,SSW,1.4,Aotizhongxin,2013-3,2013-03-08,Poor
190,2013,3,8,0,81.0,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,0.1,0.0,ENE,1.6,Aotizhongxin,2013-3,2013-03-08,Poor
191,2013,3,8,0,90.0,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,0.1,0.0,E,0.9,Aotizhongxin,2013-3,2013-03-08,Poor
192,2013,3,8,0,79.0,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,0.1,0.0,SSW,1.0,Aotizhongxin,2013-3,2013-03-08,Poor
193,2013,3,9,0,49.0,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,0.1,0.0,W,0.6,Aotizhongxin,2013-3,2013-03-09,Poor
194,2013,3,9,0,89.0,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,0.1,0.0,W,1.1,Aotizhongxin,2013-3,2013-03-09,Poor
195,2013,3,9,0,89.0,97.0,44.0,97.0,2000.0,68.0,1.4,994.1,0.1,0.0,N,0.0,Aotizhongxin,2013-3,2013-03-09,Poor
196,2013,3,9,0,98.0,125.0,42.0,94.0,2000.0,68.0,1.1,993.0,0.1,0.0,NE,1.4,Aotizhongxin,2013-3,2013-03-09,Poor
197,2013,3,9,0,97.0,118.0,52.0,97.0,2000.0,68.0,1.8,992.0,0.1,0.0,E,0.0,Aotizhongxin,2013-3,2013-03-09,Poor
198,2013,3,9,0,102.0,123.0,52.0,93.0,2000.0,68.0,3.2,992.0,0.1,0.0,NE,1.3,Aotizhongxin,2013-3,2013-03-09,Poor
199,2013,3,9,0,110.0,153.0,44.0,83.0,2000.0,68.0,2.8,992.2,0.1,0.0,NE,1.0,Aotizhongxin,2013-3,2013-03-09,Poor
200,2013,3,9,0,108.0,143.0,51.0,85.0,2000.0,68.0,4.6,992.9,0.1,0.0,NE,1.8,Aotizhongxin,2013-3,2013-03-09,Poor
201,2013,3,9,0,104.0,139.0,70.0,82.0,2000.0,68.0,8.4,994.1,0.1,0.0,E,2.6,Aotizhongxin,2013-3,2013-03-09,Poor
202,2013,3,9,0,113.0,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,0.1,0.0,NNW,3.3,Aotizhongxin,2013-3,2013-03-09,Poor
203,2013,3,9,0,145.0,272.0,122.0,86.0,2000.0,68.0,16.7,998.3,0.1,0.0,NNW,7.7,Aotizhongxin,2013-3,2013-03-09,Poor
204,2013,3,9,0,69.0,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,0.1,0.0,NNW,7.4,Aotizhongxin,2013-3,2013-03-09,Poor
205,2013,3,9,0,78.0,0.1,10.0,10.0,300.0,68.0,12.4,1004.3,0.1,0.0,NW,7.9,Aotizhongxin,2013-3,2013-03-09,Poor
206,2013,3,9,0,49.0,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,0.1,0.0,NNW,7.2,Aotizhongxin,2013-3,2013-03-09,Poor
207,2013,3,9,0,47.0,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,0.1,0.0,NNW,6.7,Aotizhongxin,2013-3,2013-03-09,Poor
208,2013,3,9,0,28.0,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,0.1,0.0,N,3.9,Aotizhongxin,2013-3,2013-03-09,Poor
209,2013,3,9,0,21.0,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,0.1,0.0,N,4.8,Aotizhongxin,2013-3,2013-03-09,Poor
210,2013,3,9,0,14.0,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,0.1,0.0,NNE,4.8,Aotizhongxin,2013-3,2013-03-09,Poor
211,2013,3,9,0,17.0,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,0.1,0.0,NNE,4.8,Aotizhongxin,2013-3,2013-03-09,Poor
212,2013,3,9,0,15.0,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,0.1,0.0,N,3.5,Aotizhongxin,2013-3,2013-03-09,Poor
213,2013,3,9,0,18.0,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,0.1,0.0,N,4.5,Aotizhongxin,2013-3,2013-03-09,Poor
214,2013,3,9,0,12.0,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,0.1,0.0,N,3.3,Aotizhongxin,2013-3,2013-03-09,Poor
215,2013,3,9,0,11.0,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,0.1,0.0,NNE,1.2,Aotizhongxin,2013-3,2013-03-09,Poor
216,2013,3,9,0,6.0,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,0.1,0.0,SSE,0.6,Aotizhongxin,2013-3,2013-03-09,Poor
217,2013,3,10,0,11.0,15.0,6.0,16.0,400.0,82.0,0.1,1020.8,0.1,0.0,N,0.0,Aotizhongxin,2013-3,2013-03-10,Poor
218,2013,3,10,0,11.0,16.0,10.0,25.0,400.0,82.0,0.1,1021.1,0.1,0.0,W,1.0,Aotizhongxin,2013-3,2013-03-10,Poor
219,2013,3,10,0,6.0,18.0,14.0,41.0,400.0,82.0,0.1,1020.9,0.1,0.0,NNE,0.7,Aotizhongxin,2013-3,2013-03-10,Poor
220,2013,3,10,0,10.0,25.0,17.0,55.0,500.0,82.0,0.1,1021.1,0.1,0.0,NNW,1.2,Aotizhongxin,2013-3,2013-03-10,Poor
221,2013,3,10,0,18.0,63.0,17.0,76.0,500.0,82.0,0.1,1021.9,0.1,0.0,NNE,0.0,Aotizhongxin,2013-3,2013-03-10,Poor
222,2013,3,10,0,21.0,35.0,18.0,80.0,700.0,82.0,0.1,1022.0,0.1,0.0,W,1.7,Aotizhongxin,2013-3,2013-03-10,Poor
223,2013,3,10,0,18.0,21.0,21.0,73.0,800.0,82.0,0.1,1022.5,0.1,0.0,N,0.0,Aotizhongxin,2013-3,2013-03-10,Poor
224,2013,3,10,0,24.0,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,0.1,0.0,SSW,2.3,Aotizhongxin,2013-3,2013-03-10,Poor
225,2013,3,10,0,31.0,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,0.1,0.0,SW,4.6,Aotizhongxin,2013-3,2013-03-10,Poor
226,2013,3,10,0,26.0,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,0.1,0.0,SSW,5.2,Aotizhongxin,2013-3,2013-03-10,Poor
227,2013,3,10,0,27.0,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,0.1,0.0,SSW,4.6,Aotizhongxin,2013-3,2013-03-10,Poor
228,2013,3,10,0,30.0,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,0.1,0.0,S,2.7,Aotizhongxin,2013-3,2013-03-10,Poor
229,2013,3,10,0,28.0,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,0.1,0.0,SSW,0.4,Aotizhongxin,2013-3,2013-03-10,Poor
230,2013,3,10,0,34.0,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,0.1,0.0,S,2.8,Aotizhongxin,2013-3,2013-03-10,Poor
231,2013,3,10,0,28.0,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,0.1,0.0,SSW,4.0,Aotizhongxin,2013-3,2013-03-10,Poor
232,2013,3,10,0,37.0,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,0.1,0.0,SW,4.5,Aotizhongxin,2013-3,2013-03-10,Poor
233,2013,3,10,0,36.0,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,0.1,0.0,SW,4.1,Aotizhongxin,2013-3,2013-03-10,Poor
234,2013,3,10,0,38.0,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,0.1,0.0,SSW,4.4,Aotizhongxin,2013-3,2013-03-10,Poor
235,2013,3,10,0,44.0,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,0.1,0.0,SSW,2.6,Aotizhongxin,2013-3,2013-03-10,Poor
236,2013,3,10,0,60.0,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,0.1,0.0,SSW,2.3,Aotizhongxin,2013-3,2013-03-10,Poor
237,2013,3,10,0,70.0,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,0.1,0.0,S,3.5,Aotizhongxin,2013-3,2013-03-10,Poor
238,2013,3,10,0,64.0,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,0.1,0.0,SSW,2.7,Aotizhongxin,2013-3,2013-03-10,Poor
239,2013,3,10,0,70.0,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,0.1,0.0,SW,2.4,Aotizhongxin,2013-3,2013-03-10,Poor
240,2013,3,10,0,81.0,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,0.1,0.0,SSW,0.9,Aotizhongxin,2013-3,2013-03-10,Poor
241,2013,3,11,0,90.0,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,0.1,0.0,SW,1.4,Aotizhongxin,2013-3,2013-03-11,Poor
242,2013,3,11,0,95.0,156.0,57.0,78.0,1100.0,84.0,0.1,1018.0,0.1,0.0,SW,0.7,Aotizhongxin,2013-3,2013-03-11,Poor
243,2013,3,11,0,95.0,140.0,53.0,76.0,1100.0,84.0,0.1,1017.4,0.1,0.0,WNW,0.5,Aotizhongxin,2013-3,2013-03-11,Poor
244,2013,3,11,0,96.0,138.0,56.0,78.0,1100.0,84.0,0.1,1017.2,0.1,0.0,N,0.6,Aotizhongxin,2013-3,2013-03-11,Poor
245,2013,3,11,0,97.0,140.0,55.0,80.0,1100.0,84.0,0.1,1016.9,0.1,0.0,NNE,1.1,Aotizhongxin,2013-3,2013-03-11,Poor
246,2013,3,11,0,106.0,146.0,49.0,76.0,1200.0,84.0,0.1,1016.9,0.1,0.0,SE,0.1,Aotizhongxin,2013-3,2013-03-11,Poor
247,2013,3,11,0,114.0,147.0,40.0,76.0,1600.0,84.0,0.1,1017.0,0.1,0.0,NE,0.9,Aotizhongxin,2013-3,2013-03-11,Poor
248,2013,3,11,0,112.0,155.0,62.0,77.0,2000.0,84.0,1.3,1017.4,0.1,0.0,NNE,1.9,Aotizhongxin,2013-3,2013-03-11,Poor
249,2013,3,11,0,113.0,184.0,71.0,77.0,2000.0,84.0,3.1,1017.5,0.1,0.0,NE,1.8,Aotizhongxin,2013-3,2013-03-11,Poor
250,2013,3,11,0,120.0,196.0,96.0,89.0,2000.0,84.0,4.6,1016.8,0.1,0.0,NE,1.8,Aotizhongxin,2013-3,2013-03-11,Poor
251,2013,3,11,0,141.0,205.0,102.0,97.0,2000.0,84.0,6.7,1016.0,0.1,0.0,NNE,1.4,Aotizhongxin,2013-3,2013-03-11,Poor
252,2013,3,11,0,140.0,198.0,96.0,105.0,2000.0,84.0,7.6,1015.0,0.1,0.0,N,1.3,Aotizhongxin,2013-3,2013-03-11,Poor
253,2013,3,11,0,149.0,207.0,99.0,118.0,2000.0,84.0,9.7,1013.4,0.1,0.0,NNW,1.6,Aotizhongxin,2013-3,2013-03-11,Poor
254,2013,3,11,0,150.0,189.0,114.0,124.0,2000.0,84.0,11.3,1012.3,0.1,0.0,S,3.5,Aotizhongxin,2013-3,2013-03-11,Poor
255,2013,3,11,0,114.0,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,0.1,0.0,SSE,2.5,Aotizhongxin,2013-3,2013-03-11,Poor
256,2013,3,11,0,106.0,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,0.1,0.0,SSW,2.1,Aotizhongxin,2013-3,2013-03-11,Poor
257,2013,3,11,0,113.0,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,0.1,0.0,SSW,3.4,Aotizhongxin,2013-3,2013-03-11,Poor
258,2013,3,11,0,132.0,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,0.1,0.0,SSW,2.1,Aotizhongxin,2013-3,2013-03-11,Poor
259,2013,3,11,0,149.0,253.0,161.0,100.0,2000.0,71.0,9.7,1009.8,0.1,0.0,S,2.0,Aotizhongxin,2013-3,2013-03-11,Poor
260,2013,3,11,0,144.0,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,0.1,0.0,S,1.5,Aotizhongxin,2013-3,2013-03-11,Poor
261,2013,3,11,0,156.0,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,0.1,0.0,SSE,1.3,Aotizhongxin,2013-3,2013-03-11,Poor
262,2013,3,11,0,174.0,246.0,124.0,121.0,2000.0,47.0,9.6,1009.8,0.1,0.0,SSW,1.5,Aotizhongxin,2013-3,2013-03-11,Poor
263,2013,3,11,0,152.0,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,0.1,0.0,SSW,1.5,Aotizhongxin,2013-3,2013-03-11,Poor
264,2013,3,11,0,113.0,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,0.1,0.0,SSE,1.1,Aotizhongxin,2013-3,2013-03-11,Poor
265,2013,3,12,0,89.0,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,0.1,0.0,WNW,1.0,Aotizhongxin,2013-3,2013-03-12,Poor
266,2013,3,12,0,106.0,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,0.1,0.0,SSE,0.0,Aotizhongxin,2013-3,2013-03-12,Poor
267,2013,3,12,0,125.0,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,0.1,0.0,ESE,0.2,Aotizhongxin,2013-3,2013-03-12,Poor
268,2013,3,12,0,117.0,127.0,73.0,81.0,0.1,47.0,6.4,1005.8,0.1,0.1,N,2.2,Aotizhongxin,2013-3,2013-03-12,Poor
269,2013,3,12,0,112.0,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,0.4,E,0.9,Aotizhongxin,2013-3,2013-03-12,Poor
270,2013,3,12,0,140.0,237.0,34.0,74.0,2000.0,47.0,4.7,1006.1,1.5,0.1,NNE,1.3,Aotizhongxin,2013-3,2013-03-12,Poor
271,2013,3,12,0,146.0,165.0,22.0,66.0,2000.0,47.0,4.1,1006.2,2.6,0.9,W,1.0,Aotizhongxin,2013-3,2013-03-12,Poor
272,2013,3,12,0,115.0,121.0,21.0,77.0,2000.0,47.0,3.5,1006.9,2.2,0.9,NW,1.4,Aotizhongxin,2013-3,2013-03-12,Poor
273,2013,3,12,0,120.0,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,0.4,N,1.5,Aotizhongxin,2013-3,2013-03-12,Poor
274,2013,3,12,0,116.0,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,0.0,NNE,1.3,Aotizhongxin,2013-3,2013-03-12,Poor
275,2013,3,12,0,123.0,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,0.0,N,0.9,Aotizhongxin,2013-3,2013-03-12,Poor
276,2013,3,12,0,130.0,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,0.0,NNE,1.4,Aotizhongxin,2013-3,2013-03-12,Poor
277,2013,3,12,0,132.0,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,0.0,N,1.5,Aotizhongxin,2013-3,2013-03-12,Poor
278,2013,3,12,0,129.0,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,0.1,NE,1.8,Aotizhongxin,2013-3,2013-03-12,Poor
279,2013,3,12,0,139.0,102.0,15.0,67.0,1600.0,47.0,5.6,1007.1,2.9,0.0,NNE,1.6,Aotizhongxin,2013-3,2013-03-12,Poor
280,2013,3,12,0,135.0,93.0,15.0,63.0,1600.0,39.0,6.4,1007.6,3.2,0.0,N,1.5,Aotizhongxin,2013-3,2013-03-12,Poor
281,2013,3,12,0,133.0,102.0,17.0,63.0,1500.0,28.0,6.6,1008.1,3.2,0.0,S,0.6,Aotizhongxin,2013-3,2013-03-12,Poor
282,2013,3,12,0,141.0,107.0,19.0,70.0,1600.0,21.0,6.4,1009.4,3.4,0.0,E,1.4,Aotizhongxin,2013-3,2013-03-12,Poor
283,2013,3,12,0,124.0,131.0,21.0,79.0,1800.0,20.0,5.8,1011.1,3.1,0.0,E,0.4,Aotizhongxin,2013-3,2013-03-12,Poor
284,2013,3,12,0,137.0,140.0,20.0,75.0,2000.0,12.0,3.3,1012.5,2.1,0.0,WSW,0.5,Aotizhongxin,2013-3,2013-03-12,Poor
285,2013,3,12,0,160.0,140.0,17.0,74.0,1800.0,12.0,2.9,1014.1,2.2,0.0,N,0.7,Aotizhongxin,2013-3,2013-03-12,Poor
286,2013,3,12,0,140.0,101.0,16.0,68.0,1700.0,12.0,3.6,1015.5,2.6,0.0,NNE,0.8,Aotizhongxin,2013-3,2013-03-12,Poor
287,2013,3,12,0,88.0,31.0,16.0,63.0,1100.0,12.0,1.9,1016.7,1.3,0.0,N,1.2,Aotizhongxin,2013-3,2013-03-12,Poor
288,2013,3,12,0,50.0,50.0,30.0,54.0,800.0,17.0,3.8,1017.7,0.1,0.0,NNE,0.9,Aotizhongxin,2013-3,2013-03-12,Poor
289,2013,3,13,0,22.0,22.0,28.0,21.0,400.0,56.0,3.4,1018.5,0.1,0.0,NNW,0.9,Aotizhongxin,2013-3,2013-03-13,Poor
290,2013,3,13,0,10.0,10.0,16.0,14.0,300.0,68.0,2.7,1018.9,0.1,0.0,NNE,2.1,Aotizhongxin,2013-3,2013-03-13,Poor
291,2013,3,13,0,10.0,10.0,12.0,16.0,300.0,68.0,2.8,1019.3,0.1,0.0,N,2.4,Aotizhongxin,2013-3,2013-03-13,Poor
292,2013,3,13,0,7.0,7.0,11.0,15.0,300.0,69.0,2.4,1019.7,0.1,0.0,N,1.3,Aotizhongxin,2013-3,2013-03-13,Poor
293,2013,3,13,0,11.0,11.0,11.0,16.0,400.0,69.0,0.3,1020.5,0.1,0.0,NW,0.9,Aotizhongxin,2013-3,2013-03-13,Poor
294,2013,3,13,0,3.0,6.0,13.0,20.0,400.0,69.0,0.1,1021.0,0.1,0.0,NNE,0.9,Aotizhongxin,2013-3,2013-03-13,Poor
295,2013,3,13,0,3.0,6.0,17.0,24.0,500.0,69.0,0.8,1022.2,0.1,0.0,NNE,1.6,Aotizhongxin,2013-3,2013-03-13,Poor
296,2013,3,13,0,3.0,8.0,21.0,40.0,600.0,69.0,3.7,1023.3,0.1,0.0,NNE,2.9,Aotizhongxin,2013-3,2013-03-13,Poor
297,2013,3,13,0,8.0,18.0,35.0,62.0,700.0,69.0,4.8,1024.6,0.1,0.0,NNE,3.3,Aotizhongxin,2013-3,2013-03-13,Poor
298,2013,3,13,0,20.0,24.0,27.0,43.0,600.0,69.0,5.5,1025.2,0.1,0.0,ENE,3.9,Aotizhongxin,2013-3,2013-03-13,Poor
299,2013,3,13,0,16.0,25.0,22.0,32.0,500.0,69.0,6.4,1025.2,0.1,0.0,ENE,2.6,Aotizhongxin,2013-3,2013-03-13,Poor
300,2013,3,13,0,14.0,6.0,14.0,26.0,400.0,69.0,6.6,1024.4,0.1,0.0,NE,3.6,Aotizhongxin,2013-3,2013-03-13,Poor
301,2013,3,13,0,12.0,6.0,10.0,19.0,400.0,71.0,7.6,1023.7,0.1,0.0,ENE,3.5,Aotizhongxin,2013-3,2013-03-13,Poor
302,2013,3,13,0,17.0,6.0,11.0,24.0,400.0,71.0,8.5,1022.9,0.1,0.0,E,2.3,Aotizhongxin,2013-3,2013-03-13,Poor
303,2013,3,13,0,15.0,6.0,10.0,19.0,400.0,77.0,9.5,1022.2,0.1,0.0,NE,1.6,Aotizhongxin,2013-3,2013-03-13,Poor
304,2013,3,13,0,3.0,9.0,11.0,24.0,400.0,77.0,9.7,1021.7,0.1,0.0,SW,2.0,Aotizhongxin,2013-3,2013-03-13,Poor
305,2013,3,13,0,3.0,6.0,11.0,26.0,400.0,77.0,9.1,1021.9,0.1,0.0,S,1.8,Aotizhongxin,2013-3,2013-03-13,Poor
306,2013,3,13,0,3.0,11.0,12.0,37.0,500.0,77.0,7.1,1022.3,0.1,0.0,SSW,2.7,Aotizhongxin,2013-3,2013-03-13,Poor
307,2013,3,13,0,23.0,38.0,12.0,52.0,600.0,77.0,6.1,1022.8,0.1,0.0,SSW,2.5,Aotizhongxin,2013-3,2013-03-13,Poor
308,2013,3,13,0,31.0,59.0,15.0,64.0,700.0,77.0,5.5,1023.5,0.1,0.0,S,1.5,Aotizhongxin,2013-3,2013-03-13,Poor
309,2013,3,13,0,37.0,47.0,16.0,64.0,700.0,77.0,5.0,1023.7,0.1,0.0,SSW,2.9,Aotizhongxin,2013-3,2013-03-13,Poor
310,2013,3,13,0,35.0,39.0,16.0,67.0,700.0,77.0,4.8,1024.0,0.1,0.0,SSW,3.2,Aotizhongxin,2013-3,2013-03-13,Poor
311,2013,3,13,0,37.0,39.0,18.0,67.0,700.0,77.0,4.0,1023.8,0.1,0.0,SSW,3.2,Aotizhongxin,2013-3,2013-03-13,Poor
312,2013,3,13,0,42.0,45.0,21.0,74.0,800.0,77.0,2.9,1024.1,0.1,0.0,S,2.3,Aotizhongxin,2013-3,2013-03-13,Poor
313,2013,3,14,0,62.0,113.0,19.0,71.0,1100.0,77.0,2.5,1024.2,0.1,0.0,SSW,2.4,Aotizhongxin,2013-3,2013-03-14,Poor
314,2013,3,14,0,71.0,88.0,11.0,67.0,1399.0,77.0,1.6,1024.5,0.1,0.0,SSW,1.0,Aotizhongxin,2013-3,2013-03-14,Poor
315,2013,3,14,0,60.0,66.0,10.0,65.0,1399.0,77.0,1.3,1023.9,0.1,0.0,SSW,1.5,Aotizhongxin,2013-3,2013-03-14,Poor
316,2013,3,14,0,65.0,53.0,11.0,60.0,1200.0,77.0,0.1,1023.8,0.1,0.0,WNW,0.5,Aotizhongxin,2013-3,2013-03-14,Poor
317,2013,3,14,0,49.0,53.0,12.0,57.0,1200.0,77.0,0.1,1023.9,0.1,0.0,NE,2.4,Aotizhongxin,2013-3,2013-03-14,Poor
318,2013,3,14,0,72.0,77.0,12.0,67.0,1500.0,77.0,0.1,1024.3,0.1,0.0,NNE,1.9,Aotizhongxin,2013-3,2013-03-14,Poor
319,2013,3,14,0,73.0,75.0,10.0,64.0,1600.0,77.0,0.1,1024.3,0.1,0.0,NNE,2.2,Aotizhongxin,2013-3,2013-03-14,Poor
320,2013,3,14,0,69.0,77.0,10.0,55.0,1399.0,77.0,0.1,1024.6,0.1,0.0,NE,2.1,Aotizhongxin,2013-3,2013-03-14,Poor
321,2013,3,14,0,72.0,81.0,11.0,54.0,1500.0,77.0,0.5,1024.9,0.1,0.0,NW,2.3,Aotizhongxin,2013-3,2013-03-14,Poor
322,2013,3,14,0,84.0,95.0,22.0,57.0,1500.0,77.0,2.2,1024.3,0.1,0.0,NW,1.5,Aotizhongxin,2013-3,2013-03-14,Poor
323,2013,3,14,0,101.0,117.0,57.0,61.0,1600.0,77.0,3.9,1023.4,0.1,0.0,WSW,1.7,Aotizhongxin,2013-3,2013-03-14,Poor
324,2013,3,14,0,111.0,112.0,67.0,66.0,1600.0,77.0,5.5,1022.3,0.1,0.0,S,1.2,Aotizhongxin,2013-3,2013-03-14,Poor
325,2013,3,14,0,97.0,125.0,61.0,77.0,1700.0,77.0,7.2,1021.3,0.1,0.0,SW,3.4,Aotizhongxin,2013-3,2013-03-14,Poor
326,2013,3,14,0,104.0,117.0,65.0,78.0,1399.0,77.0,8.7,1020.0,0.1,0.0,S,3.3,Aotizhongxin,2013-3,2013-03-14,Poor
327,2013,3,14,0,108.0,115.0,111.0,60.0,900.0,74.0,9.9,1019.4,0.1,0.0,SSW,3.8,Aotizhongxin,2013-3,2013-03-14,Poor
